时间戳,栋舍编号,温度,湿度,氨气浓度(ppm),CO2浓度(ppm),光照强度(lux),噪声(dB),通风能耗kWh,加热能耗kWh,降温能耗kWh
2026-06-16 10:56:50,2号栋,26.22,65.45,18.82,1736.04,8667.33,64.67,42.66,0,27.81
2026-06-16 11:11:50,2号栋,27.16,62.65,21.14,1391.6,9774.08,66.44,65.71,0,34.25
2026-06-16 11:26:50,2号栋,26.55,63.75,17.91,1319.09,8976.14,67.57,97.05,0,38.51
2026-06-16 11:41:50,2号栋,26.43,58.96,15.55,1383.97,9023.62,71.23,74.43,0,34.7
2026-06-16 11:56:50,2号栋,26.47,61.61,18.28,1932.68,8871.55,68.2,41.08,0,31.39
2026-06-16 12:11:50,2号栋,27.12,58.94,17.81,1747.55,8330.83,70.49,58.24,0,31.14
2026-06-16 12:26:50,2号栋,26.14,61.83,24.24,1745.31,8637.01,70.64,59.9,0,43.28
2026-06-16 12:41:50,2号栋,27.11,55.19,17.31,1777.89,9144.98,66.32,57.22,0,18.97
2026-06-16 12:56:50,2号栋,26.66,65.5,20.93,2027.09,9510.35,70.43,83.07,0,36.34
2026-06-16 13:11:50,2号栋,26.54,63.14,22.22,1493.02,8605.36,68.65,71.59,0,39.47
2026-06-16 13:26:50,2号栋,25.92,64.9,18.03,1536.0,8514.82,73.77,65.38,0,25.04
2026-06-16 13:41:50,2号栋,27.07,62.61,18.94,1757.13,8553.5,67.38,43.43,0,23.54
2026-06-16 13:56:50,2号栋,27.54,64.36,19.45,1921.6,8886.11,67.88,64.34,0,34.08
2026-06-16 14:11:50,2号栋,26.33,63.36,19.62,1731.51,9179.83,69.15,53.46,0,21.83
2026-06-16 14:26:50,2号栋,26.51,60.73,19.49,1585.8,9955.93,65.71,43.36,0,35.68
2026-06-16 14:41:50,2号栋,26.25,61.71,20.48,1845.83,7910.53,67.26,67.41,0,38.66
2026-06-16 14:56:50,2号栋,27.53,62.99,19.2,1410.92,8382.0,67.19,70.32,0,37.12
2026-06-16 15:11:50,2号栋,25.46,60.2,21.07,1659.34,8468.04,69.14,78.99,0,32.8
2026-06-16 15:26:50,2号栋,25.93,59.24,19.81,1100.87,8091.58,67.96,49.32,0,24.43
2026-06-16 15:41:50,2号栋,26.52,61.54,19.52,1650.28,8230.04,70.86,64.5,0,21.38
2026-06-16 15:56:50,2号栋,26.93,61.82,18.14,1338.33,8381.68,68.14,79.21,0,31.1
2026-06-16 16:11:50,2号栋,25.29,62.87,21.17,1622.74,7895.81,68.3,64.98,0,39.89
2026-06-16 16:26:50,2号栋,26.02,60.74,22.02,1116.04,8583.66,64.96,56.74,0,31.71
2026-06-16 16:41:50,2号栋,25.63,63.09,17.2,1641.16,7268.52,68.96,62.17,0,32.01
2026-06-16 16:56:50,2号栋,25.43,60.05,19.89,1777.75,7258.49,66.63,68.85,0,30.6
2026-06-16 17:11:50,2号栋,25.64,59.26,15.76,1482.41,6445.35,68.21,56.45,0,37.2
2026-06-16 17:26:50,2号栋,25.08,61.38,19.63,1628.0,6816.46,69.39,54.58,0,41.35
2026-06-16 17:41:50,2号栋,25.1,58.45,19.69,1418.77,7161.19,72.79,54.69,0,32.87
2026-06-16 17:56:50,2号栋,24.34,61.98,17.54,1464.04,6277.88,69.83,72.25,0,30.19
2026-06-16 18:11:50,2号栋,24.27,64.25,17.81,1156.6,6275.3,66.16,72.02,0,26.95
2026-06-16 18:26:50,2号栋,25.01,63.88,16.9,1475.82,6008.27,71.45,55.92,0,25.26
2026-06-16 18:41:50,2号栋,24.94,59.92,19.62,1278.7,7153.27,65.68,59.25,0,29.74
2026-06-16 18:56:50,2号栋,25.66,58.43,23.28,1740.45,6254.65,66.4,68.54,0,25.53
2026-06-16 19:11:50,2号栋,24.82,59.13,19.09,1477.96,4769.92,69.85,67.76,0,39.67
2026-06-16 19:26:50,2号栋,23.3,63.2,24.33,1498.68,6211.25,67.84,47.92,0,27.55
2026-06-16 19:41:50,2号栋,24.71,59.4,18.11,1707.72,5265.21,69.54,64.73,0,33.84
2026-06-16 19:56:50,2号栋,23.97,61.54,17.46,1846.7,4946.54,70.63,59.65,0,31.62
2026-06-16 20:11:50,2号栋,23.46,59.04,15.83,1377.94,4372.62,68.79,71.83,0,26.43
2026-06-16 20:26:50,2号栋,23.26,58.19,20.28,1865.65,5167.74,69.79,68.02,0,43.58
2026-06-16 20:41:50,2号栋,23.87,62.37,18.67,1316.6,4192.65,68.35,62.54,0,45.41
2026-06-16 20:56:50,2号栋,23.75,63.43,18.45,1526.67,3870.07,66.89,67.14,0,30.06
2026-06-16 21:11:50,2号栋,23.76,61.44,18.61,2018.67,3861.53,70.7,57.87,0,35.68
2026-06-16 21:26:50,2号栋,23.75,61.49,14.61,1592.66,4523.71,69.43,66.34,0,16.22
2026-06-16 21:41:50,2号栋,22.93,61.9,20.14,1831.94,3836.05,69.18,61.63,0,22.1
2026-06-16 21:56:50,2号栋,22.16,61.94,19.66,1465.37,3098.9,69.63,58.42,0,34.45
2026-06-16 22:11:50,2号栋,31.9,56.79,17.92,1547.13,4155.48,65.1,85.31,0,44.9
2026-06-16 22:26:50,2号栋,22.92,60.68,18.44,1798.63,2893.8,69.06,57.62,0,23.9
2026-06-16 22:41:50,2号栋,24.27,61.91,20.54,1816.57,2717.39,71.88,37.04,0,23.85
2026-06-16 22:56:50,2号栋,22.74,62.24,19.75,1555.65,3422.06,66.41,46.4,0,35.81
2026-06-16 23:11:50,2号栋,23.12,64.24,17.74,1727.57,2984.21,70.75,71.78,0,31.69
2026-06-16 23:26:50,2号栋,22.6,63.0,20.61,1452.12,2462.16,67.79,76.46,0,39.17
2026-06-16 23:41:50,2号栋,22.22,58.74,21.86,1361.88,3380.71,67.14,77.28,0,23.84
2026-06-16 23:56:50,2号栋,23.34,61.44,19.82,1194.95,2024.6,67.93,64.14,0,21.0
2026-06-17 00:11:50,2号栋,22.16,62.2,20.44,1561.46,3413.15,66.02,57.52,0,43.18
2026-06-17 00:26:50,2号栋,22.74,61.33,23.93,1309.14,3421.27,71.7,58.12,0,36.88
2026-06-17 00:41:50,2号栋,22.21,59.7,20.09,1748.72,3583.52,71.51,60.43,0,39.55
2026-06-17 00:56:50,2号栋,22.53,62.88,19.73,1678.15,3234.81,65.16,50.03,0,30.82
2026-06-17 01:11:50,2号栋,21.93,62.74,21.06,1654.44,2565.49,71.13,81.34,0,31.18
2026-06-17 01:26:50,2号栋,23.03,61.48,20.38,1565.1,3108.78,70.18,84.97,0,18.8
2026-06-17 01:41:50,2号栋,22.72,58.71,22.5,1471.46,2404.46,69.65,78.8,0,35.31
2026-06-17 01:56:50,2号栋,22.87,61.89,22.15,1414.17,3070.14,67.47,49.76,0,27.37
2026-06-17 02:11:50,2号栋,23.53,62.21,20.6,1618.3,3689.73,66.77,58.67,0,31.54
2026-06-17 02:26:50,2号栋,23.11,61.72,19.04,1513.53,5006.95,70.18,65.69,0,28.13
2026-06-17 02:41:50,2号栋,22.75,60.81,19.9,1212.92,2643.37,67.1,63.44,0,28.09
2026-06-17 02:56:50,2号栋,23.71,58.11,17.81,1893.03,3493.62,70.14,82.37,0,24.45
2026-06-17 03:11:50,2号栋,23.24,60.53,15.41,1526.93,4349.01,69.45,67.81,0,27.0
2026-06-17 03:26:50,2号栋,22.96,63.61,18.32,1647.83,3990.15,71.29,71.2,0,19.64
2026-06-17 03:41:50,2号栋,22.7,62.23,19.19,1497.98,4416.3,68.75,61.87,0,36.24
2026-06-17 03:56:50,2号栋,23.1,64.21,17.74,1720.4,4625.4,65.62,58.12,0,39.14
2026-06-17 04:11:50,2号栋,24.28,60.73,17.85,1780.2,5126.35,66.04,50.1,0,31.8
2026-06-17 04:26:50,2号栋,24.02,60.48,20.67,1446.98,3477.23,67.52,62.64,0,27.79
2026-06-17 04:41:50,2号栋,23.13,57.44,18.29,1768.54,5162.68,70.75,53.4,0,20.77
2026-06-17 04:56:50,2号栋,23.95,62.35,20.12,1186.2,4101.13,68.31,66.85,0,36.14
2026-06-17 05:11:50,2号栋,24.26,61.74,19.49,1726.13,5420.11,68.5,59.45,0,30.65
2026-06-17 05:26:50,2号栋,24.43,61.61,20.08,1857.55,5396.26,67.07,71.05,0,19.07
2026-06-17 05:41:50,2号栋,23.65,61.75,20.35,1340.0,5072.27,67.16,56.96,0,37.55
2026-06-17 05:56:50,2号栋,24.54,61.04,18.22,1319.08,5973.77,69.55,55.2,0,35.76
2026-06-17 06:11:50,2号栋,24.67,60.5,20.19,1440.71,5874.22,68.61,57.34,0,35.35
2026-06-17 06:26:50,2号栋,25.64,59.57,15.99,1188.66,5970.87,67.04,64.9,0,32.34
2026-06-17 06:41:50,2号栋,23.9,57.45,19.91,1616.1,5833.19,65.06,66.67,0,40.18
2026-06-17 06:56:50,2号栋,24.84,59.38,19.4,1315.79,6575.08,68.53,44.74,0,27.59
2026-06-17 07:11:50,2号栋,25.45,60.41,18.76,1344.13,7111.8,67.07,41.16,0,27.94
2026-06-17 07:26:50,2号栋,25.71,60.3,22.79,1674.8,6997.9,68.11,62.17,0,29.32
2026-06-17 07:41:50,2号栋,25.07,62.14,17.44,1373.83,6266.93,72.46,67.84,0,32.58
2026-06-17 07:56:50,2号栋,24.69,62.32,19.08,1631.84,6340.22,68.69,58.11,0,23.88
2026-06-17 08:11:50,2号栋,26.07,58.0,20.44,1725.91,7117.81,66.73,60.81,0,34.4
2026-06-17 08:26:50,2号栋,25.63,61.94,22.84,1487.47,6700.04,70.02,79.65,0,34.4
2026-06-17 08:41:50,2号栋,25.16,60.83,17.08,1717.58,6881.98,67.77,52.54,0,31.34
2026-06-17 08:56:50,2号栋,25.52,61.43,19.36,1391.68,7871.07,68.27,52.88,0,48.97
2026-06-17 09:11:50,2号栋,26.36,60.77,22.15,1957.37,8111.05,69.07,53.3,0,31.54
2026-06-17 09:26:50,2号栋,26.02,61.44,19.98,1700.98,8302.54,65.95,53.62,0,27.67
2026-06-17 09:41:50,2号栋,25.98,63.18,16.99,1517.53,8660.23,67.77,67.59,0,30.84
2026-06-17 09:56:50,2号栋,26.25,60.62,20.65,1280.0,8002.07,68.96,68.46,0,44.44
2026-06-17 10:11:50,2号栋,26.24,64.03,18.0,1854.74,9072.88,66.54,66.19,0,32.07
2026-06-17 10:26:50,2号栋,26.75,60.63,18.7,1862.83,8614.78,70.02,61.12,0,46.83
2026-06-17 10:41:50,2号栋,26.1,59.85,22.36,1500.02,9464.68,70.15,61.5,0,17.69
2026-06-17 10:56:50,2号栋,26.43,61.28,21.65,1906.7,8321.65,69.97,70.87,0,41.44
2026-06-17 11:11:50,2号栋,26.89,57.19,19.0,1357.87,8864.84,70.33,66.49,0,42.96
2026-06-17 11:26:50,2号栋,26.81,58.48,14.27,1618.77,8859.18,66.42,46.4,0,27.74
2026-06-17 11:41:50,2号栋,26.54,62.41,19.69,1910.62,8448.34,70.13,63.74,0,38.64
2026-06-17 11:56:50,2号栋,26.42,63.22,19.91,1453.12,8960.13,67.89,68.1,0,23.4
2026-06-17 12:11:50,2号栋,26.69,61.87,19.38,1858.4,9456.17,68.36,65.51,0,35.74
2026-06-17 12:26:50,2号栋,26.91,57.42,18.71,1292.12,9708.29,68.25,61.52,0,40.99
2026-06-17 12:41:50,2号栋,26.92,58.82,19.17,1521.98,8196.89,66.99,61.62,0,32.91
2026-06-17 12:56:50,2号栋,25.96,63.38,19.11,1596.52,9269.47,66.79,67.55,0,28.99
2026-06-17 13:11:50,2号栋,26.19,62.22,22.3,1733.98,9427.63,67.33,47.12,0,44.3
2026-06-17 13:26:50,2号栋,27.66,64.16,18.64,1358.08,8433.3,65.0,62.76,0,48.17
2026-06-17 13:41:50,2号栋,26.57,61.68,22.07,1508.19,9983.91,72.35,61.97,0,28.51
2026-06-17 13:56:50,2号栋,26.98,60.38,17.0,1845.26,9574.37,68.68,50.86,0,24.13
2026-06-17 14:11:50,2号栋,26.49,60.08,18.63,1793.4,9030.73,71.13,53.34,0,30.23
2026-06-17 14:26:50,2号栋,26.82,61.97,22.38,1673.12,9588.2,69.45,74.03,0,31.04
2026-06-17 14:41:50,2号栋,26.44,62.9,22.54,1734.86,8622.56,71.13,41.3,0,21.51
2026-06-17 14:56:50,2号栋,26.78,61.1,20.53,1601.89,8949.61,66.74,69.09,0,41.51
2026-06-17 15:11:50,2号栋,26.73,65.1,19.8,1643.79,7422.14,67.31,61.43,0,41.86
2026-06-17 15:26:50,2号栋,25.81,62.67,19.31,1553.58,8308.17,67.59,58.62,0,17.99
2026-06-17 15:41:50,2号栋,25.99,60.12,18.28,1672.38,8513.04,68.83,72.95,0,36.59
2026-06-17 15:56:50,2号栋,25.97,60.15,19.94,1703.76,8882.64,70.75,57.57,0,31.13
2026-06-17 16:11:50,2号栋,26.04,63.21,21.19,1576.23,6930.62,66.37,65.75,0,34.82
2026-06-17 16:26:50,2号栋,25.16,61.16,20.58,1358.76,8110.13,67.62,75.15,0,26.04
2026-06-17 16:41:50,2号栋,25.19,60.16,19.13,1511.31,7449.63,69.04,60.88,0,29.85
2026-06-17 16:56:50,2号栋,24.85,61.86,19.14,1911.07,7087.85,64.75,68.61,0,32.77
2026-06-17 17:11:50,2号栋,24.72,58.02,22.39,1871.83,5584.8,67.45,79.0,0,26.19
2026-06-17 17:26:50,2号栋,24.98,60.51,17.07,1248.05,7354.8,64.68,64.96,0,37.09
2026-06-17 17:41:50,2号栋,24.5,59.23,21.74,1695.59,6519.88,70.77,74.31,0,32.15
2026-06-17 17:56:50,2号栋,24.77,60.25,19.89,1551.29,7298.0,65.31,47.44,0,31.45
2026-06-17 18:11:50,2号栋,24.46,59.82,15.78,1592.92,6019.73,69.68,62.92,0,28.94
2026-06-17 18:26:50,2号栋,25.29,58.45,20.39,1254.78,5626.92,65.95,70.47,0,30.06
2026-06-17 18:41:50,2号栋,24.7,58.86,18.72,1436.32,6237.83,66.39,75.65,0,16.6
2026-06-17 18:56:50,2号栋,24.3,64.43,18.45,1326.03,6155.64,67.42,53.79,0,21.23
2026-06-17 19:11:50,2号栋,25.57,60.57,15.46,1887.75,5569.21,66.84,53.45,0,36.53
2026-06-17 19:26:50,2号栋,24.06,57.22,22.89,1502.21,6011.47,70.93,52.02,0,38.27
2026-06-17 19:41:50,2号栋,23.86,57.34,18.47,1668.54,5032.31,67.76,73.37,0,30.85
2026-06-17 19:56:50,2号栋,23.77,62.48,19.71,1084.69,5477.86,69.15,62.08,0,37.13
2026-06-17 20:11:50,2号栋,23.37,61.75,16.18,1670.43,5511.11,66.38,54.09,0,24.32
2026-06-17 20:26:50,2号栋,23.77,58.95,20.16,1758.38,4801.75,64.83,71.84,0,37.5
2026-06-17 20:41:50,2号栋,24.12,61.82,19.76,1795.49,5496.33,66.46,72.84,0,29.31
2026-06-17 20:56:50,2号栋,23.64,58.0,18.75,1389.56,4302.65,66.17,57.33,0,26.75
2026-06-17 21:11:50,2号栋,23.34,57.85,16.42,1661.39,3509.76,70.52,63.92,0,34.85
2026-06-17 21:26:50,2号栋,24.0,60.46,18.17,1763.35,4163.24,68.0,75.91,0,28.3
2026-06-17 21:41:50,2号栋,23.31,61.12,17.45,1604.53,4606.86,69.26,61.96,0,28.71
2026-06-17 21:56:50,2号栋,23.46,62.57,20.53,1522.64,4070.87,69.33,51.66,0,31.35
2026-06-17 22:11:50,2号栋,21.89,62.04,20.64,1738.52,3230.54,68.99,75.19,0,41.31
2026-06-17 22:26:50,2号栋,22.96,61.35,21.54,1288.85,3266.53,71.04,71.23,0,32.95
2026-06-17 22:41:50,2号栋,22.22,60.98,18.14,1655.22,3023.39,66.32,40.46,0,39.77
2026-06-17 22:56:50,2号栋,22.77,61.39,19.31,1375.52,2798.53,66.36,54.15,0,32.93
2026-06-17 23:11:50,2号栋,30.37,64.57,21.37,1750.68,3066.23,71.4,63.01,0,40.5
2026-06-17 23:26:50,2号栋,22.86,62.48,20.59,1493.98,2859.56,69.65,68.58,0,26.85
2026-06-17 23:41:50,2号栋,21.98,60.66,20.56,1950.09,2527.08,67.52,57.1,0,40.85
2026-06-17 23:56:50,2号栋,22.76,59.26,20.43,1508.08,2513.87,66.58,78.72,0,33.07
2026-06-18 00:11:50,2号栋,22.76,60.58,19.9,1645.06,3169.14,68.6,70.07,0,30.18
2026-06-18 00:26:50,2号栋,22.22,59.85,15.36,1994.37,3454.43,66.71,58.29,0,24.9
2026-06-18 00:41:50,2号栋,23.48,58.24,19.54,1567.3,3436.47,68.16,44.16,0,27.99
2026-06-18 00:56:50,2号栋,22.22,61.23,22.18,1241.12,2622.94,67.27,57.29,0,35.92
2026-06-18 01:11:50,2号栋,22.69,61.91,18.06,1634.99,3514.96,66.91,69.16,0,30.42
2026-06-18 01:26:50,2号栋,23.3,60.67,20.08,1580.89,3077.95,68.89,67.02,0,20.0
2026-06-18 01:41:50,2号栋,23.49,57.36,17.95,1570.16,3332.24,71.52,43.16,0,25.94
2026-06-18 01:56:50,2号栋,21.71,61.14,19.86,1907.17,3186.38,70.46,66.69,0,26.52
2026-06-18 02:11:50,2号栋,22.27,61.63,16.33,1848.05,3347.03,70.76,56.33,0,32.15
2026-06-18 02:26:50,2号栋,23.08,60.98,18.45,1667.5,2964.98,65.95,73.97,0,35.82
2026-06-18 02:41:50,2号栋,23.01,64.41,18.78,1853.55,3515.85,66.32,79.98,0,37.93
2026-06-18 02:56:50,2号栋,22.91,62.53,18.51,1754.84,2232.52,66.33,71.25,0,28.0
2026-06-18 03:11:50,2号栋,23.39,58.38,23.01,1827.12,3808.14,67.56,71.99,0,45.86
2026-06-18 03:26:50,2号栋,23.77,65.42,17.47,1425.13,3314.01,69.25,63.64,0,28.78
2026-06-18 03:41:50,2号栋,23.69,63.54,16.26,1469.62,4318.55,67.43,53.87,0,38.15
2026-06-18 03:56:50,2号栋,22.65,60.47,19.97,1474.25,4300.06,67.23,75.41,0,28.99
2026-06-18 04:11:50,2号栋,24.04,62.57,18.06,1178.31,4714.95,68.52,67.58,0,28.19
2026-06-18 04:26:50,2号栋,23.49,65.09,16.37,1735.8,4247.28,67.7,58.57,0,23.57
2026-06-18 04:41:50,2号栋,23.99,63.86,20.26,1609.69,4041.36,69.4,83.56,0,26.95
2026-06-18 04:56:50,2号栋,23.52,59.95,18.34,1039.95,4737.09,66.68,45.66,0,36.03
2026-06-18 05:11:50,2号栋,23.65,60.4,22.25,1307.17,4497.38,68.91,73.32,0,17.41
2026-06-18 05:26:50,2号栋,24.39,62.24,15.2,1748.71,5701.98,67.75,74.72,0,39.09
2026-06-18 05:41:50,2号栋,24.24,60.17,17.37,1581.5,5548.56,67.72,40.14,0,40.15
2026-06-18 05:56:50,2号栋,24.28,60.32,21.03,1893.94,3862.72,69.24,47.87,0,33.99
2026-06-18 06:11:50,2号栋,24.77,62.35,18.32,1214.36,5820.92,69.18,72.54,0,20.63
2026-06-18 06:26:50,2号栋,25.22,59.78,20.04,1487.03,6137.19,70.15,50.34,0,25.0
2026-06-18 06:41:50,2号栋,24.8,65.88,17.59,1997.04,7048.31,68.18,59.42,0,24.46
2026-06-18 06:56:50,2号栋,24.67,58.26,19.16,1888.39,5740.56,67.89,45.32,0,32.99
2026-06-18 07:11:50,2号栋,25.35,61.2,18.88,1530.46,7079.48,68.31,65.83,0,32.43
2026-06-18 07:26:50,2号栋,25.78,62.43,19.7,1892.69,7038.66,70.98,68.96,0,16.83
2026-06-18 07:41:50,2号栋,25.87,61.35,19.21,1645.28,6656.03,68.82,57.02,0,41.94
2026-06-18 07:56:50,2号栋,25.17,60.31,17.47,1642.76,6922.08,69.15,52.31,0,17.52
2026-06-18 08:11:50,2号栋,26.02,64.04,17.26,1906.9,7699.58,68.36,59.03,0,20.96
2026-06-18 08:26:50,2号栋,26.2,59.52,17.76,1787.39,6616.14,65.32,62.92,0,34.74
2026-06-18 08:41:50,2号栋,25.95,60.47,24.38,1543.43,7442.24,66.78,64.21,0,36.81
2026-06-18 08:56:50,2号栋,26.31,58.1,18.82,1678.35,7851.16,68.38,68.58,0,26.14
2026-06-18 09:11:50,2号栋,26.9,63.06,16.63,1373.99,7660.26,69.73,50.6,0,31.15
2026-06-18 09:26:50,2号栋,26.35,60.94,19.83,1375.85,8481.15,67.14,59.93,0,34.59
2026-06-18 09:41:50,2号栋,26.17,61.12,17.81,1529.1,8184.81,65.62,58.46,0,35.44
2026-06-18 09:56:50,2号栋,25.48,63.39,21.85,1339.98,8862.53,68.08,66.93,0,26.99
2026-06-18 10:11:50,2号栋,26.9,61.89,17.69,1355.97,7933.99,68.75,69.17,0,39.0
2026-06-18 10:26:50,2号栋,26.38,58.76,17.95,1819.48,8421.83,68.66,52.43,0,35.45
2026-06-18 10:41:50,2号栋,26.21,63.17,20.86,1489.87,8600.81,67.27,48.91,0,25.56
2026-06-18 10:56:50,2号栋,26.54,61.73,19.61,1528.66,9130.68,68.5,70.3,0,18.88
2026-06-18 11:11:50,2号栋,24.68,61.64,16.47,1546.52,8815.1,71.55,66.34,0,31.33
2026-06-18 11:26:50,2号栋,27.05,61.81,18.4,1803.3,8411.27,69.02,48.05,0,35.74
2026-06-18 11:41:50,2号栋,26.73,64.43,16.19,1468.83,9377.49,69.04,65.17,0,25.82
2026-06-18 11:56:50,2号栋,26.34,63.57,19.21,1664.08,8908.55,66.0,72.51,0,36.71
2026-06-18 12:11:50,2号栋,27.86,59.04,20.96,1326.7,9147.83,70.32,43.21,0,34.07
2026-06-18 12:26:50,2号栋,26.42,59.67,20.09,1813.15,9002.51,68.78,64.35,0,32.86
2026-06-18 12:41:50,2号栋,26.16,63.29,19.91,1667.99,8665.9,67.45,61.32,0,20.05
2026-06-18 12:56:50,2号栋,25.86,59.87,20.36,1458.38,8559.75,66.74,58.38,0,28.89
2026-06-18 13:11:50,2号栋,27.72,63.18,21.36,1822.73,8466.74,65.93,52.79,0,46.11
2026-06-18 13:26:50,2号栋,26.36,58.57,18.45,1541.29,9100.35,68.87,54.9,0,38.21
2026-06-18 13:41:50,2号栋,26.32,60.76,20.69,1460.65,8681.47,69.55,54.58,0,29.55
2026-06-18 13:56:50,2号栋,26.91,65.18,20.53,1683.54,9231.55,66.22,64.61,0,33.59
2026-06-18 14:11:50,2号栋,26.6,61.31,20.07,1526.72,8693.45,65.91,60.1,0,44.32
2026-06-18 14:26:50,2号栋,26.6,61.03,23.11,1316.84,8109.41,71.8,63.76,0,31.25
2026-06-18 14:41:50,2号栋,25.84,61.97,20.4,1370.11,8594.0,67.7,65.48,0,22.72
2026-06-18 14:56:50,2号栋,27.06,62.91,18.59,1545.73,8595.93,66.81,59.1,0,31.96
2026-06-18 15:11:50,2号栋,26.93,62.97,21.18,1662.99,7625.06,68.29,73.17,0,23.78
2026-06-18 15:26:50,2号栋,26.44,65.72,21.44,1871.82,8292.89,70.31,56.04,0,39.24
2026-06-18 15:41:50,2号栋,26.45,61.65,21.95,1481.25,8090.19,68.56,52.93,0,34.71
2026-06-18 15:56:50,2号栋,25.26,63.17,19.41,1484.83,7766.54,67.9,69.51,0,34.9
2026-06-18 16:11:50,2号栋,25.35,59.38,20.63,1444.54,7587.58,68.62,65.8,0,37.57
2026-06-18 16:26:50,2号栋,25.07,57.25,18.18,1949.32,8568.72,72.03,60.61,0,15.89
2026-06-18 16:41:50,2号栋,24.53,59.85,18.92,1849.13,7991.53,68.83,53.37,0,22.31
2026-06-18 16:56:50,2号栋,25.83,62.47,20.1,1382.09,7882.96,69.22,52.21,0,25.39
2026-06-18 17:11:50,2号栋,25.57,60.61,22.49,1689.24,6585.21,68.35,63.42,0,25.31
2026-06-18 17:26:50,2号栋,24.77,62.48,21.01,1709.77,7586.18,67.29,79.13,0,22.79
2026-06-18 17:41:50,2号栋,24.72,57.56,18.42,1488.27,7091.49,68.86,50.43,0,26.86
2026-06-18 17:56:50,2号栋,25.04,57.52,17.35,1434.85,7545.34,68.75,69.14,0,18.08
2026-06-18 18:11:50,2号栋,25.3,63.68,15.32,1447.95,6293.99,69.66,55.87,0,28.16
2026-06-18 18:26:50,2号栋,24.41,61.3,21.71,1434.8,6546.51,66.81,53.73,0,36.55
2026-06-18 18:41:50,2号栋,25.17,62.78,16.68,1495.82,6457.6,68.45,51.85,0,34.0
2026-06-18 18:56:50,2号栋,24.35,64.66,22.41,1709.83,6726.61,68.5,69.83,0,41.82
2026-06-18 19:11:50,2号栋,24.31,60.56,15.91,1572.38,5675.39,70.26,67.2,0,25.67
2026-06-18 19:26:50,2号栋,23.2,60.08,18.71,1526.42,5572.96,72.34,62.83,0,28.27
2026-06-18 19:41:50,2号栋,24.06,61.32,17.66,1613.05,5489.09,68.79,66.6,0,33.47
2026-06-18 19:56:50,2号栋,23.3,62.35,17.97,1369.84,4711.45,69.24,59.42,0,16.54
2026-06-18 20:11:50,2号栋,23.94,58.2,19.6,1636.71,4977.37,71.93,48.32,0,29.58
2026-06-18 20:26:50,2号栋,23.57,61.94,19.75,1518.5,4314.13,66.14,71.66,0,33.67
2026-06-18 20:41:50,2号栋,24.16,60.45,18.0,1373.35,4714.04,66.29,80.57,0,19.54
2026-06-18 20:56:50,2号栋,23.84,64.21,20.51,1624.14,4050.34,65.61,69.62,0,42.05
2026-06-18 21:11:50,2号栋,23.07,58.8,14.4,1392.86,3851.65,71.57,68.27,0,32.44
2026-06-18 21:26:50,2号栋,23.09,59.91,22.13,1629.16,2857.18,67.02,52.96,0,25.63
2026-06-18 21:41:50,2号栋,23.57,60.86,19.16,1851.7,3560.25,72.1,55.07,0,30.71
2026-06-18 21:56:50,2号栋,23.15,61.32,20.2,1675.78,3531.92,66.12,86.61,0,26.13
2026-06-18 22:11:50,2号栋,23.32,57.86,18.76,1563.57,3664.47,62.93,63.32,0,20.8
2026-06-18 22:26:50,2号栋,23.13,59.0,17.6,1534.28,2901.9,67.42,49.63,0,15.33
2026-06-18 22:41:50,2号栋,23.48,58.48,18.96,1739.59,3120.59,66.72,64.0,0,38.94
2026-06-18 22:56:50,2号栋,22.39,60.77,15.85,1510.37,3445.17,66.66,56.62,0,18.73
2026-06-18 23:11:50,2号栋,22.81,63.19,17.12,1464.48,3377.33,70.79,46.47,0,28.65
2026-06-18 23:26:50,2号栋,22.91,60.87,14.36,1689.23,3885.73,68.6,51.15,0,25.89
2026-06-18 23:41:50,2号栋,23.66,62.89,20.6,1660.29,2795.49,67.97,61.05,0,34.4
2026-06-18 23:56:50,2号栋,23.53,63.31,16.48,1633.81,3494.44,69.61,55.47,0,53.31
2026-06-19 00:11:50,2号栋,30.07,58.91,19.78,2012.37,2604.95,67.84,75.81,0,39.99
2026-06-19 00:26:50,2号栋,22.54,62.21,19.86,1795.1,3668.79,68.98,64.19,0,31.71
2026-06-19 00:41:50,2号栋,22.95,61.19,19.31,1828.34,3781.11,65.36,61.57,0,24.49
2026-06-19 00:56:50,2号栋,22.55,61.88,20.65,1566.58,2066.38,66.44,70.24,0,8.08
2026-06-19 01:11:50,2号栋,23.37,62.12,21.95,1549.3,2095.36,69.23,74.43,0,37.4
2026-06-19 01:26:50,2号栋,22.44,61.25,18.25,1425.16,3603.75,65.98,52.28,0,21.17
2026-06-19 01:41:50,2号栋,22.03,61.37,21.64,1552.03,2373.19,70.05,77.87,0,24.83
2026-06-19 01:56:50,2号栋,22.53,62.11,22.56,1485.04,2459.83,69.63,69.26,0,30.05
2026-06-19 02:11:50,2号栋,22.69,63.06,20.37,1435.32,3452.61,65.67,68.21,0,27.9
2026-06-19 02:26:50,2号栋,22.75,61.01,19.4,1768.0,3723.61,68.06,69.01,0,33.21
2026-06-19 02:41:50,2号栋,22.76,60.83,19.02,1690.06,3244.55,67.59,81.07,0,37.52
2026-06-19 02:56:50,2号栋,22.59,62.22,19.55,1667.32,3496.73,70.75,64.75,0,29.5
